time,id,text,isRetweet,isDeleted,device,favorites,retweets,isFlagged
2018-11-06 16:25:00,1.05984e+18," realDonaldTrump: New York, get out and VOTE for JohnFasoNy, a great and hardworking Congressman. We need Johns voice in D.C. His oppo...",t,f,Twitter for iPhone,0,12213,f
2018-11-06 16:25:00,1.05984e+18," realDonaldTrump: If Chuck Schumer and Nancy Pelosi gain the majority, they will try to raise your taxes, restore job-killing regulation...",t,f,Twitter for iPhone,0,15027,f
2018-11-06 16:26:00,1.05984e+18," realDonaldTrump: Indiana Rally, and Coach Bobby Knight, were incredible last night. Packed House in Honor of Mike Braun for Senate. Mik...",t,f,Twitter for iPhone,0,10780,f
2018-11-06 16:26:00,1.05984e+18, realDonaldTrump: Get out and VOTE for DeanHeller! ,t,f,Twitter for iPhone,0,8863,f
2018-11-06 16:27:00,1.05984e+18," realDonaldTrump: Fantastic MAGARallyin West Virginia, thank you. Everyone get out and VOTE for Patrick MorriseyWV and CarolMillerW...",t,f,Twitter for iPhone,0,9839,f
2018-11-06 17:58:00,1.05987e+18,POLLING LOCATIONS: ,f,f,Twitter for iPhone,31596,7863,f
2018-11-06 18:08:00,1.05987e+18,"Bob Hugin, successful all of his life, would be a Great Senator from New Jersey. He has my complete and total Endorsement! Get out and Vote for Bob.",f,f,Twitter for iPhone,55629,12353,f
2018-11-06 18:11:00,1.05987e+18, FLOTUS: Vote Red  MAGA   ,t,f,Twitter for iPhone,0,17229,f
2018-11-06 18:48:00,1.05988e+18,"Epstein all the way in Michigan House 11. She is a wonderful person and, at the same time, a real fighter. Has my Strong Endorsement!",f,f,Twitter for iPhone,46690,9728,f
2018-11-06 19:52:00,1.0599e+18,"Florida, very important - get out and vote for Florida Congressional Candidate Michael Waltz (R). He has my Strong Endorsement!",f,f,Twitter for iPhone,64850,13198,f
2018-11-06 19:56:00,1.0599e+18,Congressman Randy Hultgren (R) of Illinois is doing a great job. Get out and Vote for Randy - Total Endorsement!,f,f,Twitter for iPhone,56533,11148,f
2018-11-06 01:02:00,1.05961e+18,"Thank you Indiana! A vote for Mike Braun4Indiana is a vote to keep your jobs going up, your wages going up, and your healthcare costs coming down. Its a vote to keep your families safe &amp, to keep criminals, traffickers &amp, drug dealers OUT of our Country! Get out and for for Mike! ",f,f,Twitter for iPhone,32000,7859,f
2018-11-06 01:05:00,1.05961e+18,There is only one way to stop this Democrat-Led assault on our sovereignty  you have to VOTE Republican TOMORROW! Polling locations:  ,f,f,Twitter for iPhone,37001,10351,f
2018-11-06 01:26:00,1.05962e+18,"Massive crowd inside and outside the Allen County War Memorial Coliseum in Fort Wayne, Indiana! Thank you for joining us tonight - and make sure you get out and  tomorrow! ",f,f,Twitter for iPhone,51639,12870,f
2018-11-06 01:47:00,1.05962e+18,"On my way, see you soon Cape Girardeau, Missouri! MAGARally  ",f,f,Twitter for iPhone,40187,8643,f
2018-11-06 02:14:00,1.05963e+18,"You have been loyal and faithful to your Country, and now you have a President that is loyal and faithful to you. Get out tomorrow, and  ",f,f,Twitter for iPhone,52768,15284,f
2018-11-06 04:58:00,1.05967e+18," DanScavino: .TheLeeGreenwood singing GOD BLESS THE USA in Cape Girardeau, Missouri at realDonaldTrumps MAGARally... ",t,f,Twitter for iPhone,0,9221,f
2018-11-06 05:02:00,1.05967e+18, IvankaTrump: OhioIndianaMissouri  ,t,f,Twitter for iPhone,0,8133,f
2018-11-06 05:05:00,1.05967e+18,"A fantastic evening in Girardeau, Missouri. Josh HawleyMO will be a tireless champion for YOU. He is great on jobs, great on tax cuts, and tough on crime. He shares your values, and he will always support our Military, Vets and Police! Get out tomorrow and VOTE for Josh!! ",f,t,Twitter for iPhone,11725,3719,f
2018-11-06 05:12:00,1.05967e+18,"A vote for Claire McCaskill is a vote for Schumer, Pelosi, Waters, and their socialist agenda. Claire voted IN FAVOR of deadly Sanctuary Cities - she would rather protect criminal aliens than American citizens, which is why she needs to be voted out of office. Vote HawleyMO! ",f,f,Twitter for iPhone,37937,10203,f
2018-11-06 06:36:00,1.0597e+18,"A fantastic evening in Cape Girardeau, Missouri. Josh HawleyMO will be a tireless champion for YOU. He is great on jobs, great on tax cuts, and tough on crime. He shares your values, and he will always support our Military, Vets and Police! Get out tomorrow and VOTE for Josh!! ",f,f,Twitter for iPhone,39743,9510,f
2018-11-07 11:21:00,1.06013e+18,"Received so many Congratulations from so many on our Big Victory last night, including from foreign nations (friends) that were waiting me out, and hoping, on Trade Deals. Now we can all get back to work and get things done!",f,f,Twitter for iPhone,95697,18195,f
2018-11-07 11:55:00,1.06014e+18,Ron DeSantis showed great courage in his hard fought campaign to become the Governor of Florida. Congratulations to Ron and family!,f,f,Twitter for iPhone,75341,13288,f
2018-11-07 12:07:00,1.06014e+18,"Those that worked with me in this incredible Midterm Election, embracing certain policies and principles, did very well. Those that did not, say goodbye! Yesterday was such a very Big Win, and all under the pressure of a Nasty and Hostile Media!",f,f,Twitter for iPhone,94882,19588,f
2018-11-07 12:36:00,1.06015e+18,I will be doing a news conference at The White House - 11:30 A.M. Will be discussing our success in the Midterms!,f,f,Twitter for iPhone,59348,10890,f
2018-11-07 12:52:00,1.06015e+18,"To any of the pundits or talking heads that do not give us proper credit for this great Midterm Election, just remember two words - FAKE NEWS!",f,f,Twitter for iPhone,120029,23531,f
2018-11-07 13:04:00,1.06016e+18,"If the Democrats think they are going to waste Taxpayer Money investigating us at the House level, then we will likewise be forced to consider investigating them for all of the leaks of Classified Information, and much else, at the Senate level. Two can play that game!",f,f,Twitter for iPhone,158219,40673,f
2018-11-07 13:31:00,1.06016e+18,"In all fairness, Nancy Pelosi deserves to be chosen Speaker of the House by the Democrats. If they give her a hard time, perhaps we will add some Republican votes. She has earned this great honor!",f,f,Twitter for iPhone,76491,14707,f
2018-11-07 15:39:00,1.06019e+18,"According to NBC News, Voters Nationwide Disapprove of the so-called Mueller Investigation (46%) more than they Approve (41%). You mean they are finally beginning to understand what a disgusting Witch Hunt, led by 17 Angry Democrats, is all about!",f,f,Twitter for iPhone,105997,23034,f
2018-11-07 19:44:00,1.06026e+18,"....We thank Attorney General Jeff Sessions for his service, and wish him well! A permanent replacement will be nominated at a later date.",f,f,Twitter for iPhone,76585,15987,f
2018-11-07 19:44:00,1.06026e+18,"We are pleased to announce that Matthew G. Whitaker, Chief of Staff to Attorney General Jeff Sessions at the Department of Justice, will become our new Acting Attorney General of the United States. He will serve our Country well....",f,f,Twitter for iPhone,104601,24049,f
2018-11-07 04:14:00,1.06002e+18,Tremendous success tonight. Thank you to all!,f,f,Twitter for iPhone,219676,40473,f
2018-11-07 06:27:00,1.06006e+18,"Theres only been 5 times in the last 105 years that an incumbent President has won seats in the Senate in the off year election. Mr. Trump has magic about him. This guy has magic coming out of his ears. He is an astonishing vote getter &amp, campaigner. The Republicans are.........",f,f,Twitter for iPhone,86350,18556,f
2018-11-07 06:37:00,1.06006e+18,"....unbelievably lucky to have him and Im just awed at how well theyve done. Its all the Trump magic - Trump is the magic man. Incredible, hes got the entire media against him, attacking him every day, and he pulls out these enormous wins. Ben Stein, The Capitalist Code",f,f,Twitter for iPhone,76533,15381,f
2018-11-07 06:49:00,1.06006e+18,".DavidAsmanfox  How do the Democrats respond to this? Think of how his position with Republicans improves-all the candidates who won tonight. They realize how important he is because of what he did in campaigning for them. They owe him their political career. Thanks, I agree!",f,f,Twitter for iPhone,54277,10222,f
2018-11-08 12:38:00,1.06051e+18,"I have been fully briefed on the terrible shooting in California. Law Enforcement and First Responders, together with the FBI, are on scene. 13 people, at this time, have been reported dead. Likewise, the shooter is dead, along with the first police officer to enter the bar....",f,f,Twitter for iPhone,81778,16257,f
2018-11-08 12:51:00,1.06052e+18,"....Great bravery shown by police. California Highway Patrol was on scene within 3 minutes, with first officer to enter shot numerous times. That Sheriffs Sergeant died in the hospital. God bless all of the victims and families of the victims. Thank you to Law Enforcement.",f,f,Twitter for iPhone,110896,20135,f
2018-11-09 14:54:00,1.06091e+18,Presidential Proclamation Addressing Mass Migration Through the Southern Border of the United States ,f,f,Twitter for iPhone,47953,13916,f
2018-11-09 15:55:00,1.06092e+18,.BrianKempGA ran a great race in Georgia  he won. It is time to move on!,f,f,Twitter for iPhone,73344,16446,f
2018-11-09 15:58:00,1.06092e+18,You mean they are just now finding votes in Florida and Georgia  but the Election was on Tuesday? Lets blame the Russians and demand an immediate apology from President Putin!,f,f,Twitter for iPhone,129693,33386,f
2018-11-09 16:52:00,1.06094e+18,"As soon as Democrats sent their best Election stealing lawyer, Marc Elias, to Broward County they miraculously started finding Democrat votes. Dont worry, Florida - I am sending much better lawyers to expose the FRAUD!",f,f,Twitter for iPhone,115859,35191,f
2018-11-09 17:10:00,1.06094e+18,"Jeff Flake(y) doesnt want to protect the Non-Senate confirmed Special Counsel, he wants to protect his future after being unelectable in Arizona for the crime of doing a terrible job! A weak and ineffective guy!",f,f,Twitter for iPhone,71878,16421,f
2018-11-09 17:36:00,1.06095e+18,"Rick Scott was up by 50,000+ votes on Election Day, now they found many votes and he is only up 15,000 votes. The Broward Effect. How come they never find Republican votes?",f,f,Twitter for iPhone,97150,27192,f
2018-11-09 18:14:00,1.06096e+18,Mayor Gillum conceded on Election Day and now Broward County has put him back into play. Bill Nelson conceded Election - now hes back in play!? This is an embarrassment to our Country and to Democracy!,f,f,Twitter for iPhone,110682,29032,f
2018-11-09 18:20:00,1.06096e+18,"In the 2016 Election I was winning by so much in Florida that Broward County, which was very late with vote tabulation and probably getting ready to do a number, couldnt do it because not enough people live in Broward for them to falsify a victory!",f,f,Twitter for iPhone,73829,18604,f
2018-11-09 18:39:00,1.06096e+18,Thank you marcorubio for helping to expose the potential corruption going on with respect to Election Theft in Broward and Palm Beach Counties. The WORLD is now watching closely!,f,f,Twitter for iPhone,91403,24031,f
2018-11-09 20:33:00,1.06099e+18,"Just out  in Arizona, SIGNATURES DONT MATCH. Electoral corruption - Call for a new Election? We must protect our Democracy!",f,f,Twitter for iPhone,142608,41447,f
2018-11-09 21:10:00,1.061e+18,"President Macron of France has just suggested that Europe build its own military in order to protect itself from the U.S., China and Russia. Very insulting, but perhaps Europe should first pay its fair share of NATO, which the U.S. subsidizes greatly!",f,f,Twitter for iPhone,127108,32187,f
2018-11-09 02:38:00,1.06072e+18,Law Enforcement is looking into another big corruption scandal having to do with Election Fraud in Broward and Palm Beach. Florida voted for Rick Scott!,f,f,Twitter for iPhone,115368,33219,f
2018-12-01 00:23:00,1.06866e+18,"Great day at the G20Summit in Buenos Aires, Argentina. Thank you! ",f,f,Twitter for iPhone,76842,16168,f
2018-12-01 11:16:00,1.06883e+18,"President George H.W. Bush led a long, successful and beautiful life.  Whenever I was with him I saw his absolute joy for life and true pride in his family. His accomplishments were great from beginning to end. He was a truly wonderful man and will be missed by all!",f,f,Twitter for iPhone,193987,27401,f
2018-12-01 15:21:00,1.06889e+18,I was very much looking forward to having a press conference just prior to leaving Argentina because we have had such great success in our dealing with various countries and their leaders at the G20....,f,f,Twitter for iPhone,75516,13136,f
2018-12-01 15:21:00,1.06889e+18,"....However, out of respect for the Bush Family and former President George H.W. Bush we will wait until after the funeral to have a press conference.",f,f,Twitter for iPhone,77427,12581,f
2018-12-01 02:03:00,1.06869e+18,Watch seanhannity on FoxNews NOW. Enjoy!,f,f,Twitter for iPhone,48807,8092,f
2018-12-01 03:13:00,1.0687e+18, TheBlueHouseENG: President Moon (moonriver365) and President Trump (realDonaldTrump) reaffirmed their commitment to closely coordinat...,t,f,Twitter for iPhone,0,7203,f
2018-12-01 03:14:00,1.0687e+18, AbeShinzo:  htt...,t,f,Twitter for iPhone,0,9132,f
2018-12-01 03:16:00,1.06871e+18," EPN: En mi ltimo da como Presidente, me siento muy honrado de haber participado en la firma del nuevo Tratado Comercial entre Mxico,...",t,f,Twitter for iPhone,0,9600,f
2018-12-01 05:49:00,1.06874e+18,Statement from President Donald J. Trump and First Lady Melania Trump on the Passing of Former President George H.W. Bush ,f,f,Twitter for iPhone,93810,22789,f
2018-12-01 05:50:00,1.06874e+18, realDonaldTrump: Statement from President Donald J. Trump and First Lady Melania Trump on the Passing of Former President George H.W. B...,t,t,Twitter for iPhone,0,4257,f
